id,name_id,year,total_surveys,total_volunteers,total_volunteer_min,total_length_m,additional_area_cleaned_m,total_bags,total_weight_kg,total_litter,avg_per_100m,updated_at
969,77,2007,9,122,1397,7300,0,68,355,575,60.7,2025-08-18 18:46:11
970,77,2006,10,63,1687,6295,0,31,175.2,1534,82.4,2025-08-18 18:46:11
971,77,2005,2,13,630,400,0,12,24,540,270,2025-08-18 18:46:11
972,77,2004,1,34,0,200,0,5,0,372,372,2025-08-18 18:46:11
973,77,2003,2,37,0,850,0,30,6,1764,882,2025-08-18 18:46:11
974,77,2002,2,77,0,795,0,16,58,1136,568.1,2025-08-18 18:46:11
975,77,2001,5,28,1576,1650,0,21,71,4149,754.2,2025-08-18 18:46:11
976,77,2000,5,36,1840,850,0,18,39,4070,923.5,2025-08-18 18:46:11
977,77,1999,2,18,2080,250,0,13,110,1359,679.5,2025-08-18 18:46:11
978,77,1998,3,57,4500,2065,0,16,75,2412,1175,2025-08-18 18:46:11
979,77,1997,3,22,769,5170,0,16,157.4,414,183.5,2025-08-18 18:46:11
980,77,1996,3,51,1808,4560,0,14,65.5,2432,81.9,2025-08-18 18:46:11
981,77,1995,3,37,1478,8887,0,35,205.6,1895,47.2,2025-08-18 18:46:11
982,78,2024,20,243,20670,2260,350,41,152.3,11705,328.8,2025-08-18 18:46:11
983,78,2023,18,153,14505,2100,530,42,170.3,6902,307.4,2025-08-18 18:46:11
984,78,2022,15,139,13215,1500,600,40,233.8,11252,857,2025-08-18 18:46:11
985,78,2021,12,58,6180,1300,240,16,96.4,4940,369.3,2025-08-18 18:46:11
986,78,2020,5,31,2475,500,200,8,42.8,3761,735.5,2025-08-18 18:46:11
987,78,2019,15,430,43230,1500,1150,39,216,9241,547,2025-08-18 18:46:11
988,78,2018,12,151,16978,1200,1250,51,332,15048,1185,2025-08-18 18:46:11
989,78,2017,8,97,11640,800,350,33,210.5,9017,1029,2025-08-18 18:46:11
990,78,2016,8,117,13700,800,700,48,247,7862,943,2025-08-18 18:46:11
991,78,2015,6,103,10590,600,600,32,106,4791,583.5,2025-08-18 18:46:11
992,78,2014,3,28,3360,300,450,25,67.6,2540,868.5,2025-08-18 18:46:11
993,78,2013,2,30,2800,400,533,27,32,936,468.2,2025-08-18 18:46:11
994,78,2012,1,25,1500,300,0,35,230,477,477.3,2025-08-18 18:46:11
995,78,1997,1,5,429,140,0,8,60.5,1011,1011.4,2025-08-18 18:46:11
996,80,2024,60,683,65686,6700,8689,194,522.7,48918,694.9,2025-08-18 18:46:11
997,80,2023,19,220,14628,2315,520,77,202.4,7301,261.5,2025-08-18 18:46:11
998,80,2022,18,195,21383,1551,300,68,160.8,16555,633,2025-08-18 18:46:11
999,80,2021,22,245,14956,3250,867,149,115,10208,392,2025-08-18 18:46:11
1000,80,2020,19,104,11006,1870,1448,50,127.2,9558,326,2025-08-18 18:46:11
1001,80,2019,15,482,50322,1650,6400,57,111.5,8394,623.5,2025-08-18 18:46:11
1002,80,2018,36,735,63420,3600,6506,154,441.8,22381,283.3,2025-08-18 18:46:11
1003,80,2017,24,312,30990,2350,4995,58,128.8,8838,335.5,2025-08-18 18:46:11
1004,80,2016,28,389,33032,2950,5083,89,328.3,14274,416,2025-08-18 18:46:11
1005,80,2015,24,493,45095,2400,2200,74,200,11202,405,2025-08-18 18:46:11
1006,80,2014,16,190,22897,2990,2650,90,457.1,11045,669,2025-08-18 18:46:11
1007,80,2013,14,186,20898,2300,1040,64,205.2,8921,809,2025-08-18 18:46:11
1008,80,2012,19,295,27810,1950,1750,78,558.5,9449,684,2025-08-18 18:46:11
1009,80,2011,18,232,13030,3601,750,94,508,4394,257.5,2025-08-18 18:46:11
1010,80,2010,14,109,6141,3240,519,56,251.5,3575,137.4,2025-08-18 18:46:11
1011,80,2009,18,215,11615,3760,1117,94,422.4,4777,187.4,2025-08-18 18:46:11
1012,80,2008,18,255,15837,5857,0,240,1307.9,4478,238.9,2025-08-18 18:46:11
1013,80,2007,13,95,7688,1670,0,48,160.5,2257,149.9,2025-08-18 18:46:11
1014,80,2006,17,268,7981,5348,0,99,224.5,3755,250.5,2025-08-18 18:46:11
1015,80,2005,14,251,5113,2637,0,93,483.1,4810,269.8,2025-08-18 18:46:11
1016,80,2004,15,230,0,2180,0,62,246.5,3613,190.6,2025-08-18 18:46:11
1017,80,2003,25,311,200,9520,0,158,348,11152,536.2,2025-08-18 18:46:11
1018,80,2002,18,248,1731,6071,0,198,663.5,7361,363.5,2025-08-18 18:46:11
1019,80,2001,6,62,1395,5500,0,40,76,1052,192.8,2025-08-18 18:46:11
1020,80,2000,5,78,5353,630,0,35,193,7640,960.5,2025-08-18 18:46:11
1021,80,1999,3,29,2538,410,0,31,265,3825,781.6,2025-08-18 18:46:11
1022,80,1998,5,84,4772,1390,0,36,215,3043,505.4,2025-08-18 18:46:11
1023,80,1997,4,60,5362,580,0,42,336.1,4163,1069.7,2025-08-18 18:46:11
1024,80,1996,3,36,2506,780,0,30,262.5,4108,674.4,2025-08-18 18:46:11
1025,80,1995,3,59,4744,690,0,38,280.1,10062,4612.2,2025-08-18 18:46:11
1026,80,1994,2,73,564,2515,0,23,138,184,92.2,2025-08-18 18:46:11
1027,81,2024,5,94,6060,600,600,12,129.1,1735,315.4,2025-08-18 18:46:11
1028,81,2023,1,5,300,100,50,1,0,35,35,2025-08-18 18:46:11
1029,81,2022,2,10,1020,200,0,3,11.3,305,152.5,2025-08-18 18:46:11
1030,81,2021,2,43,4230,200,0,18,18.4,767,383.5,2025-08-18 18:46:11
1031,81,2019,2,27,2565,200,0,2,19,850,425,2025-08-18 18:46:11
1032,81,2018,4,88,9110,400,2100,4,29.4,4102,700.5,2025-08-18 18:46:11
1033,81,2017,4,36,1480,500,400,4,11,454,136.3,2025-08-18 18:46:11
1034,81,2016,1,22,2640,100,400,2,0,424,424,2025-08-18 18:46:11
1035,81,2009,2,13,195,1910,0,6,0,67,33.7,2025-08-18 18:46:11
1036,81,2008,1,6,62,1600,0,3,0,6,5.8,2025-08-18 18:46:11
1037,81,2007,1,18,122,4000,0,17,0,52,52.3,2025-08-18 18:46:11
1038,81,2006,2,26,188,3579,0,22,30,133,66.7,2025-08-18 18:46:11
1039,81,2005,1,3,62,1165,0,6,40,42,41.7,2025-08-18 18:46:11
1040,81,2004,2,8,0,2100,0,23,172,190,94.9,2025-08-18 18:46:11
1041,81,2003,1,8,0,450,0,15,150,280,280.4,2025-08-18 18:46:11
1042,81,2002,1,8,0,400,0,13,140,484,483.5,2025-08-18 18:46:11
1043,81,1995,1,3,9,4020,0,9,27,13,13.3,2025-08-18 18:46:11
1044,84,2021,1,26,3120,100,0,4,0,703,703,2025-08-18 18:46:11
1045,84,2019,1,12,540,100,200,12,0,449,449,2025-08-18 18:46:11
1046,84,2018,1,36,4320,100,500,6,0,814,814,2025-08-18 18:46:11
1047,85,2011,1,2,1000,18,0,2,10,2183,2183.3,2025-08-18 18:46:11
1079,87,2024,10,78,4830,1000,770,13,35.1,1590,73.5,2025-08-18 18:46:11
1080,87,2023,12,106,7095,1450,3463,20,111.5,3088,102.5,2025-08-18 18:46:11
1081,87,2022,1,10,3000,100,3000,1,0.5,102,102,2025-08-18 18:46:11
1082,87,2021,1,5,300,100,200,0,3,149,149,2025-08-18 18:46:11
1083,87,2020,4,17,1875,400,1670,4,12,427,103,2025-08-18 18:46:11
1084,87,2019,8,163,16683,800,11700,16,58.6,1571,206,2025-08-18 18:46:11
1085,87,2018,12,162,25515,1300,13020,46,134.3,5809,215.3,2025-08-18 18:46:11
1086,87,2017,14,98,21518,1500,11300,42,58.6,14768,333,2025-08-18 18:46:11
1087,87,2016,3,31,4748,1000,500,12,7.1,1001,340,2025-08-18 18:46:11
1088,87,2015,9,76,11407,877,1650,49,69,3667,350,2025-08-18 18:46:11
1089,87,2014,13,145,44490,930,7700,55,219,16662,872.5,2025-08-18 18:46:11
1090,87,2013,11,48,22539,480,867,47,225,19757,756,2025-08-18 18:46:11
1091,87,2012,23,129,30065,3490,0,127,478,14354,471,2025-08-18 18:46:11
1092,87,2011,29,163,14794,12713,38,99,481.2,11404,140,2025-08-18 18:46:11
1093,87,2010,35,177,10868,8605,0,239,944.8,6908,149.2,2025-08-18 18:46:11
1094,87,2009,38,287,35943,13219,0,274,254.4,16362,140.7,2025-08-18 18:46:11
1095,87,2008,21,182,17668,7256,0,159,270.9,5843,130.1,2025-08-18 18:46:11
1096,87,2007,15,208,17086,4100,0,84,50.2,4622,159,2025-08-18 18:46:11
1097,87,2006,10,80,4404,5330,0,71,513.4,2470,219.9,2025-08-18 18:46:11
1098,87,2005,6,73,1104,3056,0,33,88.2,3288,110.7,2025-08-18 18:46:11
1099,87,2004,4,26,0,1070,0,23,62,2119,473.1,2025-08-18 18:46:11
1100,87,2003,3,33,0,1143,0,22,98.3,1358,475.7,2025-08-18 18:46:11
1101,87,2002,7,55,0,2650,0,33,168.5,3844,238,2025-08-18 18:46:11
1102,87,2001,7,59,916,8477,0,47,210,3807,146.8,2025-08-18 18:46:11
1103,87,2000,2,90,0,1500,0,81,250,1439,719.6,2025-08-18 18:46:11
1104,87,1999,4,25,465,2044,0,21,84,1343,194.9,2025-08-18 18:46:11
1105,87,1998,7,110,2566,5093,0,63,219.7,1948,141.5,2025-08-18 18:46:11
1106,87,1997,5,66,2446,5651,0,91,1279.8,2878,225.8,2025-08-18 18:46:11
1107,87,1996,4,50,3979,2030,0,38,254,1594,359,2025-08-18 18:46:11
1108,87,1995,2,25,244,2150,0,1,111.2,294,147.1,2025-08-18 18:46:11
1109,87,1994,1,10,38,3200,0,25,150,7,7.2,2025-08-18 18:46:11
1110,91,2024,19,606,64600,2210,8803,51,151.6,6850,246.3,2025-08-18 18:46:11
1111,91,2023,22,307,31105,2450,7422,64,158.9,12288,406.5,2025-08-18 18:46:11
1112,91,2022,23,235,22157,4915,3979,62,73.4,8123,177.5,2025-08-18 18:46:11
1113,91,2021,15,167,18618,5451,5693,45,57.3,5210,246,2025-08-18 18:46:11
1114,91,2020,13,57,4641,3200,3550,16,37.5,2561,189,2025-08-18 18:46:11
1115,91,2019,24,1056,118602,3800,8713,149,1196.5,23539,324.8,2025-08-18 18:46:11
1116,91,2018,13,581,76583,1300,4650,72,289.3,12078,706.8,2025-08-18 18:46:11
1117,91,2017,20,265,28627,3400,2560,80,196.3,17567,648,2025-08-18 18:46:11
1118,91,2016,17,238,24666,2510,2160,81,80.8,14851,1031,2025-08-18 18:46:11
1119,91,2015,13,247,21967,1654,3882,79,124.2,10995,437,2025-08-18 18:46:11
1120,91,2014,14,329,23573,3018,1531,110,233.9,20495,967.8,2025-08-18 18:46:11
1121,91,2013,12,161,14295,1572,0,62,116.6,10652,659.3,2025-08-18 18:46:11
1122,91,2012,13,179,13367,1475,5600,77,130.4,9346,763.8,2025-08-18 18:46:11
1123,91,2011,13,259,18349,2620,1500,82,202.8,12951,858,2025-08-18 18:46:11
1124,91,2010,14,238,10463,4275,1700,79,344.4,8572,302,2025-08-18 18:46:11
1125,91,2009,16,284,19815,8648,1971,179,247.3,14198,806.7,2025-08-18 18:46:11
1126,91,2008,16,280,22476,8423,0,198,776.5,18033,539,2025-08-18 18:46:11
1127,91,2007,9,155,8377,9809,0,146,188.3,4129,306.6,2025-08-18 18:46:11
1128,91,2006,9,122,11881,5750,0,71,538.2,10160,857,2025-08-18 18:46:11
1129,91,2005,16,176,3329,6513,0,84,299,7986,196.7,2025-08-18 18:46:11
1130,91,2004,15,144,60,6667,0,124,248.6,12081,193.4,2025-08-18 18:46:11
1131,91,2003,9,127,0,2765,0,58,141,8713,333,2025-08-18 18:46:11
1132,91,2002,4,85,0,2813,0,31,92.8,1013,250.6,2025-08-18 18:46:11
1133,91,2001,7,87,641,4354,0,52,72,3399,343,2025-08-18 18:46:11
1134,91,2000,3,70,4672,1900,0,19,72.5,2691,465,2025-08-18 18:46:11
1135,91,1999,4,48,716,2250,0,36,126,2493,225.9,2025-08-18 18:46:11
1136,91,1998,4,55,1024,3050,0,39,191.8,1186,110,2025-08-18 18:46:11
1137,91,1997,3,46,2216,2040,0,26,97.5,1116,354.6,2025-08-18 18:46:11
1138,91,1996,6,117,3436,4560,0,49,221.5,1116,87.9,2025-08-18 18:46:11
1139,91,1995,3,102,972,3800,0,38,230,645,209.1,2025-08-18 18:46:11
1140,91,1994,2,16,73,5250,0,16,247,92,45.9,2025-08-18 18:46:11
1141,94,2024,4,70,9270,400,3100,27,10.9,2961,660,2025-08-18 18:46:11
1142,94,2023,3,38,5160,300,500,19,46.5,916,350,2025-08-18 18:46:11
1143,94,2022,8,86,6220,1550,513,44,95.7,1766,267.3,2025-08-18 18:46:11
1144,94,2021,7,44,4320,700,1980,32,77.6,1433,180,2025-08-18 18:46:11
1145,94,2020,5,86,9780,500,290,14,69.5,4768,519,2025-08-18 18:46:11
1146,94,2018,4,53,6270,400,2800,18,0,1511,342,2025-08-18 18:46:11
1147,94,2016,5,142,10204,1500,116,156,2000,7772,854.7,2025-08-18 18:46:11
1148,94,2015,1,18,540,300,0,20,0,305,304.7,2025-08-18 18:46:11
1149,94,2012,8,106,7837,830,0,37,303.6,5060,650,2025-08-18 18:46:11
1150,94,2011,4,61,4510,450,0,29,171,3407,1350,2025-08-18 18:46:11
1151,94,2010,1,11,990,100,0,20,0,646,646,2025-08-18 18:46:11
1152,94,2009,1,50,4500,100,0,35,0,1902,1902,2025-08-18 18:46:11
1153,94,2007,1,32,3840,100,0,11,0,1421,1421,2025-08-18 18:46:11
1154,94,2006,1,32,7680,50,0,20,0,3734,3734,2025-08-18 18:46:11
1155,94,1999,1,10,2400,50,0,5,25,1414,1414,2025-08-18 18:46:11
1156,94,1998,1,10,4800,25,0,10,72,5380,5380,2025-08-18 18:46:11
1157,94,1997,1,2,24,1000,0,4,54,88,87.8,2025-08-18 18:46:11
1158,97,2018,1,5,750,100,500,8,40,187,187,2025-08-18 18:46:11
1159,98,2024,62,457,54930,5940,5505,236,1726.6,49988,223,2025-08-18 18:46:11
1160,98,2023,51,345,78449,5125,3200,401,2037.9,49903,179,2025-08-18 18:46:11
1161,98,2022,50,328,30752,11779,4059,372,4217.7,25858,96,2025-08-18 18:46:11
1162,98,2021,27,166,17325,3150,6100,166,528.3,3548,59,2025-08-18 18:46:11
1163,98,2020,8,25,1490,3000,130,9,11.3,381,39,2025-08-18 18:46:11
1164,98,2019,34,379,30290,3400,4150,34,218.1,2735,58,2025-08-18 18:46:11
1165,98,2018,16,177,23505,1600,6065,55,1607.3,7523,341.5,2025-08-18 18:46:11
1166,98,2017,37,266,30071,7024,2425,172,572.3,9676,141.5,2025-08-18 18:46:11
1167,98,2016,34,401,37556,4223,2800,170,913.8,16829,300,2025-08-18 18:46:11
1168,98,2015,17,258,24640,1680,2050,75,380.6,14935,177,2025-08-18 18:46:11
1169,98,2014,7,145,10080,1400,600,58,313.1,4349,552,2025-08-18 18:46:11
1170,98,2013,3,32,2040,800,50,30,130,1406,575,2025-08-18 18:46:11
1171,98,2012,3,28,1710,400,0,11,92.2,670,128.5,2025-08-18 18:46:11
1172,98,2011,4,49,4580,400,1400,9,34.1,890,179,2025-08-18 18:46:11
1173,98,2010,6,114,9390,800,275,112,556,10029,212,2025-08-18 18:46:11
1174,98,2009,5,93,9825,600,15,67,357.2,4670,334,2025-08-18 18:46:11
1175,98,2007,2,11,168,5100,0,3,0,125,62.6,2025-08-18 18:46:11
1176,98,2006,8,90,4168,2810,0,70,85.4,2763,124.6,2025-08-18 18:46:11
1177,98,2005,29,220,7822,43625,0,209,378.4,3296,38.2,2025-08-18 18:46:11
1178,98,2004,4,46,0,3919,0,119,1592,1490,241,2025-08-18 18:46:11
1179,98,2003,7,68,0,1040,0,51,37,3310,357,2025-08-18 18:46:11
1180,98,2002,9,52,0,2100,0,54,310,1502,84,2025-08-18 18:46:11
1181,98,2001,8,90,180,1670,0,40,169,2226,178.3,2025-08-18 18:46:11
1182,98,2000,2,24,1200,600,0,44,132,812,405.9,2025-08-18 18:46:11
1183,98,1999,3,15,1760,270,0,9,46,991,334,2025-08-18 18:46:11
1184,98,1998,7,156,13485,1500,0,219,1409,2973,329,2025-08-18 18:46:11
1185,98,1997,1,3,837,43,0,2,14,379,379.1,2025-08-18 18:46:11
1186,98,1996,2,12,806,561,0,15,63,841,420.6,2025-08-18 18:46:11
1187,98,1995,1,10,38,3200,0,54,552,20,20.5,2025-08-18 18:46:11
1188,101,2024,2,48,2880,200,80,15,56,2449,1224.5,2025-08-18 18:46:11
1189,101,2023,3,43,2580,300,215,24,54,2847,1058,2025-08-18 18:46:11
1190,101,2022,3,24,2760,300,46,24,31,1443,525,2025-08-18 18:46:11
1191,101,2021,4,23,2820,400,420,15,23,1126,165,2025-08-18 18:46:11
1192,101,2020,2,30,2400,150,0,20,30.6,2805,1402.5,2025-08-18 18:46:11
1193,101,2019,8,546,44207,1144,30,137,326.8,16288,1454.5,2025-08-18 18:46:11
1194,101,2018,6,368,35940,750,90,255,227,17256,1756,2025-08-18 18:46:11
1195,101,2017,4,138,11310,400,200,83,66,10045,3038.5,2025-08-18 18:46:11
1196,101,2016,3,51,3500,500,0,51,71.8,6184,2601,2025-08-18 18:46:11
1197,101,2015,1,10,1200,100,0,18,68,1115,1115,2025-08-18 18:46:11
1198,101,2014,4,105,2580,1200,0,54,161.2,1786,412.8,2025-08-18 18:46:11
1199,101,2013,3,14,2670,390,0,14,39.4,4679,2202.5,2025-08-18 18:46:11
1200,101,2012,5,81,6137,600,193,50,109.5,7501,798,2025-08-18 18:46:11
1201,101,2011,2,29,2285,250,0,20,58.5,1693,846.3,2025-08-18 18:46:11
1202,101,2010,1,13,624,250,0,7,25,727,726.8,2025-08-18 18:46:11
1203,101,2009,2,24,1020,600,0,11,0,920,459.8,2025-08-18 18:46:11
1204,101,2008,1,2,120,100,0,1,0.5,298,298,2025-08-18 18:46:11
1205,101,2006,1,2,66,365,0,4,0,230,230.1,2025-08-18 18:46:11
1206,101,2005,1,5,150,350,0,9,140,206,206,2025-08-18 18:46:11
1207,101,2004,1,2,0,300,0,2,25,68,68.3,2025-08-18 18:46:11
1208,101,2003,1,9,0,600,0,10,140,195,195.3,2025-08-18 18:46:11
1209,101,2002,3,54,0,5000,0,56,650,233,82.6,2025-08-18 18:46:11
1210,101,2001,2,48,0,2600,0,30,182,514,257,2025-08-18 18:46:11
1211,101,2000,1,5,0,1300,0,9,180,58,57.6,2025-08-18 18:46:11
1212,101,1998,1,8,48,2000,0,14,67,45,44.8,2025-08-18 18:46:11
1213,101,1997,1,6,36,2000,0,9,45,47,47,2025-08-18 18:46:11
1214,101,1996,1,4,19,2500,0,23,138,67,66.9,2025-08-18 18:46:11
1215,101,1995,1,12,96,1500,0,29,148.5,160,160,2025-08-18 18:46:11
1216,102,2024,11,72,5580,1400,560,21,67.1,1452,112,2025-08-18 18:46:11
1217,102,2023,28,118,7198,3170,4098,61,103.3,2509,48.2,2025-08-18 18:46:11
1218,102,2022,3,13,780,300,300,5,20.9,277,115.3,2025-08-18 18:46:11
1219,102,2021,4,47,5925,400,520,7,9.6,1368,164,2025-08-18 18:46:11
1220,102,2020,6,50,5610,600,70,12,27.4,940,65,2025-08-18 18:46:11
1221,102,2019,1,12,1440,100,0,1,25,320,320,2025-08-18 18:46:11
1222,102,2018,10,148,8198,2020,1900,66,77,1785,149,2025-08-18 18:46:11
1223,102,2017,7,89,5696,3600,75,22,69.4,34930,90,2025-08-18 18:46:11
1224,102,2016,5,28,2190,600,1100,8,17,921,342.8,2025-08-18 18:46:11
1225,102,2015,5,27,3055,900,300,15,13,2558,432,2025-08-18 18:46:11
1226,102,2014,3,23,1239,700,50,16,28.5,946,256,2025-08-18 18:46:11
1227,102,2013,2,10,740,300,100,7,33,801,400.3,2025-08-18 18:46:11
1228,102,2012,4,76,5592,1300,267,30,99,1562,643,2025-08-18 18:46:11
1229,102,2011,7,62,4162,1150,803,32,91.5,2936,380,2025-08-18 18:46:11
1230,102,2010,5,98,6725,1696,100,56,210.5,3266,663,2025-08-18 18:46:11
1231,102,2009,9,147,7546,2150,967,66,153,2475,396.3,2025-08-18 18:46:11
1232,102,2008,3,79,2786,950,0,28,89.7,927,316.8,2025-08-18 18:46:11
1233,102,2005,1,11,1320,100,0,2,5,1175,1175,2025-08-18 18:46:11
1234,102,2004,4,27,0,3100,0,23,29,508,184.3,2025-08-18 18:46:11
1235,102,2003,3,25,0,1750,0,19,34.2,1031,422,2025-08-18 18:46:11
1236,102,2002,4,30,0,3025,0,43,158.5,4881,2323.2,2025-08-18 18:46:11
1237,102,1999,3,17,1018,960,0,22,50,1610,175,2025-08-18 18:46:11
1238,102,1998,3,22,790,1000,0,28,164,538,109.7,2025-08-18 18:46:11
1239,102,1997,4,43,1740,1700,0,7,76,296,58.9,2025-08-18 18:46:11
1240,102,1996,3,29,1520,1200,0,14,34.6,316,34,2025-08-18 18:46:11
1241,102,1995,3,28,205,5000,0,43,208,472,98.5,2025-08-18 18:46:11
1242,102,1994,4,27,1400,5600,0,35,162,493,14.7,2025-08-18 18:46:11
1265,104,2024,8,99,6720,800,1100,17,27.5,1029,126,2025-08-18 18:46:11
1266,104,2023,22,126,8557,3500,485,28,41.2,8316,150,2025-08-18 18:46:11
1267,104,2022,8,108,8415,1000,300,15,17.5,2346,327,2025-08-18 18:46:11
1268,104,2021,6,47,5034,1100,120,21,13.6,758,67.3,2025-08-18 18:46:11
1269,104,2019,4,43,6158,530,100,20,88,2809,657,2025-08-18 18:46:11
1270,104,2018,5,50,4454,3618,1100,8,9.6,842,125,2025-08-18 18:46:11
1271,104,2017,4,54,5319,550,2650,45,0,2308,771,2025-08-18 18:46:11
1272,104,2016,11,69,5889,2410,9752,52,0,1610,69,2025-08-18 18:46:11
1273,104,2015,11,78,3355,17150,220,58,0,1096,63.4,2025-08-18 18:46:11
1274,104,2014,12,70,397,29700,6,58,0,309,16,2025-08-18 18:46:11
1275,104,2013,13,83,2632,18450,0,73,31,1592,49.4,2025-08-18 18:46:11
1276,104,2012,19,168,3276,27335,0,126,82.8,2525,34.1,2025-08-18 18:46:11
1277,104,2011,37,186,5983,35980,0,141,221.9,3749,78.8,2025-08-18 18:46:11
1278,104,2010,26,135,3955,24920,4,76,183.9,1949,55.8,2025-08-18 18:46:11
1279,104,2009,26,232,7550,31220,0,177,240,7685,74.5,2025-08-18 18:46:11
1280,104,2008,25,199,10137,27000,0,269,758.3,24668,129.8,2025-08-18 18:46:11
1281,104,2007,25,214,6684,27762,0,250,998,9777,94.6,2025-08-18 18:46:11
1282,104,2006,25,116,3503,36350,0,202,770.9,6569,223,2025-08-18 18:46:11
1283,104,2005,27,140,5858,17550,0,277,1004,12920,348,2025-08-18 18:46:11
1284,104,2004,14,91,0,3911,0,191,1000.8,8499,435.1,2025-08-18 18:46:11
1285,104,2003,14,53,0,1430,0,111,436.8,26554,361,2025-08-18 18:46:11
1286,104,2002,19,70,0,4080,0,76,517,6399,287.3,2025-08-18 18:46:11
1287,104,2001,19,64,3830,7294,0,82,432,6683,171,2025-08-18 18:46:11
1288,104,2000,9,27,495,3369,0,34,157,2569,259.5,2025-08-18 18:46:11
1289,104,1999,1,1,0,30,0,1,20,1733,1733.3,2025-08-18 18:46:11
1290,104,1998,1,12,1440,100,0,1,6,103,103,2025-08-18 18:46:11
1291,104,1996,16,169,3244,13890,0,98,902,1093,62.7,2025-08-18 18:46:11
1292,104,1995,3,19,193,3600,0,55,262,249,65.9,2025-08-18 18:46:11
1293,104,1994,13,130,1586,14706,0,74,444,506,30.2,2025-08-18 18:46:11
1294,105,2018,11,11,1790,894,0,12,56,2309,117.3,2025-08-18 18:46:11
1295,105,2017,1,23,102,3387,0,20,108,14,13.6,2025-08-18 18:46:11
1296,105,2013,14,132,10720,2740,677,51,301,3571,263.3,2025-08-18 18:46:11
1297,105,2012,7,68,5492,1080,300,40,224.1,3649,437.3,2025-08-18 18:46:11
1298,105,2011,3,50,6210,350,100,5,31.3,2357,662.8,2025-08-18 18:46:11
1299,105,2010,8,133,6588,1550,0,63,277,7749,567.8,2025-08-18 18:46:11
1300,105,2009,3,21,396,600,0,13,26,1779,320,2025-08-18 18:46:11
1301,105,2008,2,34,1080,500,0,13,49.4,1263,631.6,2025-08-18 18:46:11
1302,105,2007,5,5,1483,150,0,5,12,2340,310,2025-08-18 18:46:11
1303,105,2005,1,1,0,600,0,2,0,10,9.5,2025-08-18 18:46:11
1304,105,1995,6,69,3936,1450,0,105,863,2971,323.4,2025-08-18 18:46:11
1328,108,2024,39,666,72251,5874,8177,192,473.4,22900,382.7,2025-08-18 18:46:11
1329,108,2023,28,596,67677,3900,8210,159,501.3,24026,579,2025-08-18 18:46:11
1330,108,2022,35,436,46950,3600,7563,99,437.8,14607,140.5,2025-08-18 18:46:11
1331,108,2021,32,357,35056,6050,17100,83,284.1,13123,409.9,2025-08-18 18:46:11
1332,108,2020,21,152,32865,1895,20100,42,244.6,17445,514,2025-08-18 18:46:11
1333,108,2019,29,926,92589,3400,12303,136,767.7,20369,617.5,2025-08-18 18:46:11
1334,108,2018,29,1325,130036,4575,10857,278,443,21833,424,2025-08-18 18:46:11
1335,108,2017,41,468,60009,5050,4184,141,549.5,14726,354.7,2025-08-18 18:46:11
1336,108,2016,34,272,19653,5075,2900,128,531.1,20239,570,2025-08-18 18:46:11
1337,108,2015,22,408,41445,5280,2196,132,581.3,17088,402.5,2025-08-18 18:46:11
1338,108,2014,33,548,51153,12455,3226,264,1186.3,26584,356.3,2025-08-18 18:46:11
1339,108,2013,29,411,40228,6395,2498,138,467.4,16550,269.7,2025-08-18 18:46:11
1340,108,2012,19,373,30430,4340,1950,144,423.8,11400,331,2025-08-18 18:46:11
1341,108,2011,28,403,26053,7502,1135,160,661.2,16230,460.7,2025-08-18 18:46:11
1342,108,2010,27,526,45940,7930,1042,167,626.9,21479,494,2025-08-18 18:46:11
1343,108,2009,26,523,40982,8230,3633,157,485.6,13162,269,2025-08-18 18:46:11
1344,108,2008,13,220,16520,4988,0,125,321.5,8431,293.8,2025-08-18 18:46:11
1345,108,2007,15,199,17135,4907,0,95,451.5,14793,566,2025-08-18 18:46:11
1346,108,2006,17,131,12413,6758,0,110,331.4,12237,282.9,2025-08-18 18:46:11
1347,108,2005,14,107,2656,6343,0,85,375.4,4328,235.9,2025-08-18 18:46:11
1348,108,2004,13,137,0,5640,0,132,431.9,6146,131.4,2025-08-18 18:46:11
1349,108,2003,16,95,0,5550,0,156,837.8,6703,283.5,2025-08-18 18:46:11
1350,108,2002,8,62,0,2673,0,67,405.8,2880,205.4,2025-08-18 18:46:11
1351,108,2001,8,60,260,2420,0,45,92,3635,179.8,2025-08-18 18:46:11
1352,108,2000,6,30,367,3930,0,20,72,618,126.7,2025-08-18 18:46:11
1353,108,1999,8,133,12018,3075,0,106,833,3477,232.2,2025-08-18 18:46:11
1354,108,1998,7,130,5217,5840,0,174,1305,5388,394.7,2025-08-18 18:46:11
1355,108,1997,8,119,2072,8845,0,166,1015.2,1391,116.4,2025-08-18 18:46:11
1356,108,1996,3,33,190,6425,0,169,1172,250,109.6,2025-08-18 18:46:11
1357,108,1995,2,7,77,3400,0,51,328,185,92.6,2025-08-18 18:46:11
1358,108,1994,4,35,568,4850,0,68,434,642,174.2,2025-08-18 18:46:11
1359,110,2018,1,10,1500,100,200,7,35,604,604,2025-08-18 18:46:11
1360,114,2024,15,180,12600,2050,300,49,26.5,5015,144,2025-08-18 18:46:11
1361,114,2023,12,99,7260,6000,300,37,16.6,3120,114.3,2025-08-18 18:46:11
1362,114,2022,9,55,5520,900,50,11,15,1884,231,2025-08-18 18:46:11
1363,114,2021,10,88,5610,1050,1533,18,38.9,2116,174.5,2025-08-18 18:46:11
